tec_name,label,sentence
Print Processors,366,"After the print processors are installed, the print spooler service, which starts during boot, must be restarted in order for them to run."
Print Processors,366,"The print spooler service runs under SYSTEM level permissions, therefore print processors installed by an adversary may run under elevated privileges."
Print Processors,366,The PipeMon installer has modified the Registry key HKLM\SYSTEM\CurrentControlSet\Control\Print\Environments\Windows x64\Print Processors to install PipeMon as a Print Processor.
Private Keys,367,Adversaries may search for private key certificate files on compromised systems for insecurely stored credentials.
Private Keys,367,"Private cryptographic keys and certificates are used for authentication, encryption/decryption, and digital signatures."
Private Keys,367,"Common key and certificate file extensions include: .key, .pgp, .gpg, .ppk., .p12, .pem, .pfx, .cer, .p7b, .asc."
Private Keys,367,"Adversaries may also look in common key directories, such as ~/.ssh for SSH keys on * nix-based systems or C:&#92;Users&#92;&#92;.ssh&#92; on Windows."
Private Keys,367,These private keys can be used to authenticate to Remote Services like SSH or for use in decrypting other collected files such as email.
Private Keys,367,Adversary tools have been discovered that search compromised systems for file extensions relating to cryptographic keys and certificates.
Private Keys,367,"Some private keys require a password or passphrase for operation, so an adversary may also use Input Capture for keylogging or attempt to Brute Force the passphrase off-line."
Private Keys,367,Ebury has intercepted unencrypted private keys as well as private key pass-phrases.
Private Keys,367,jRAT can steal keys for VPNs and cryptocurrency wallets.
Private Keys,367,Machete has scanned and looked for cryptographic keys and certificate file extensions.
Private Keys,367,Kinsing has searched for private keys.
Private Keys,367,Hildegard has searched for private keys in .ssh.
Private Keys,367,Rocke has used SSH private keys on the infected machine to spread its coinminer throughout a network.
Private Keys,367,Operation Wocao has used Mimikatz to dump certificates and private keys from the Windows certificate store.
Private Keys,367,UNC2452 obtained the private encryption key from an Active Directory Federation Services  container to decrypt corresponding SAML signing certificates.
Private Keys,367,"APT29 obtained PKI keys, certificate files and the private encryption key from an Active Directory Federation Services  container to decrypt corresponding SAML signing certificates."
Private Keys,367,TeamTNT has searched for unsecured SSH keys.
Proc Filesystem,368,Adversaries may gather credentials from information stored in the Proc filesystem or /proc.
Proc Filesystem,368,The Proc filesystem on Linux contains a great deal of information regarding the state of the running operating system.
Proc Filesystem,368,Processes running with root privileges can use this facility to scrape live memory of other running programs.
Proc Filesystem,368,"If any of these programs store passwords in clear text or password hashes in memory, these values can then be harvested for either usage or brute force attacks, respectively."
Proc Filesystem,368,"This functionality has been implemented in the MimiPenguin, an open source tool inspired by Mimikatz."
Proc Filesystem,368,"The tool dumps process memory, then harvests passwords and hashes by looking for text strings and regex patterns for how given applications such as Gnome Keyring, sshd, and Apache use memory to store such authentication artifacts."
Proc Memory,369,Adversaries may inject malicious code into processes via the /proc filesystem in order to evade process-based defenses as well as possibly elevate privileges.
Proc Memory,369,Proc memory injection is a method of executing arbitrary code in the address space of a separate live process.
Proc Memory,369,Proc memory injection involves enumerating the memory of a process via the /proc filesystem  then crafting a return-oriented programming  payload with available gadgets/instructions.
Proc Memory,369,"Each running process has its own directory, which includes memory mappings."
Proc Memory,369,Proc memory injection is commonly performed by overwriting the target processes’ stack using memory mappings provided by the /proc filesystem.
Proc Memory,369,This information can be used to enumerate offsets  and gadgets  otherwise hidden by process memory protections such as address space layout randomization .
Proc Memory,369,"Once enumerated, the target processes’ memory map within /proc/pid/maps can be overwritten using dd."
Proc Memory,369,Other techniques such as Dynamic Linker Hijacking may be used to populate a target process with more available gadgets.
Proc Memory,369,"Similar to Process Hollowing, proc memory injection may target child processes ."
Proc Memory,369,Execution via proc memory injection may also evade detection from security products since the execution is masked under a legitimate process.
Process Discovery,370,Adversaries may attempt to get information about running processes on a system.
